iteration,game_num,num_moves,winner,game_duration_sec,avg_mcts_time,black_win,white_win,draw,avg_policy_entropy,avg_policy_top1_prob,policy_diversity,max_policy_entropy,min_policy_entropy
3,7,15,1,11.716762065887451,0.7810506979624431,1,0,0,1.3203491,0.59466666,1.4063858,3.2188754,-0.0
3,8,9,1,7.171905040740967,0.7967655923631456,1,0,0,1.3027341,0.60444444,1.4778126,3.2188754,-0.0
3,9,13,1,9.12140703201294,0.7014517784118652,1,0,0,1.4515107,0.5630769,1.5707749,3.2188754,-0.0
3,10,17,1,12.526536464691162,0.7368550861583036,1,0,0,1.416909,0.55999994,1.5111105,3.2188754,-0.0
3,11,9,1,6.611247777938843,0.7345830864376492,1,0,0,1.2364699,0.6311111,1.4343928,3.2188754,-0.0
3,12,54,2,46.494176626205444,0.8608137413307473,0,1,0,1.2038511,0.5985185,0.9342473,3.2188754,-0.0
3,13,9,1,6.599766492843628,0.7331373426649306,1,0,0,1.4121274,0.58666664,1.5788876,3.2188754,-0.0
3,14,9,1,6.343600034713745,0.7048444483015273,1,0,0,1.3751596,0.59111106,1.5424392,3.2188754,-0.0
3,15,24,2,21.69367241859436,0.9037759900093079,0,1,0,1.0049778,0.6683333,1.0847784,3.2188754,-0.0
3,16,9,1,6.182494640350342,0.6868328518337674,1,0,0,1.3159517,0.61777776,1.4935539,3.2188754,-0.0
3,17,9,1,5.280649185180664,0.5864591068691678,1,0,0,1.4059662,0.58666664,1.5721353,3.2188754,-0.0
3,18,14,2,10.024040699005127,0.7159222875322614,0,1,0,0.8240344,0.74000007,1.019306,3.2188754,-0.0
3,19,9,1,6.060312986373901,0.6733110745747884,1,0,0,1.023286,0.6844444,1.1761096,3.2188754,-0.0
3,20,9,1,7.474215984344482,0.8304684427049425,1,0,0,1.0313957,0.68888885,1.3050189,3.2188754,-0.0
3,21,71,1,59.7562370300293,0.8415733223230066,1,0,0,1.1501384,0.6202817,1.0223016,3.2188754,-0.0
3,22,9,1,7.009979724884033,0.778660774230957,1,0,0,1.1653495,0.6355555,1.4277241,3.2188754,-0.0
3,23,9,1,6.777180910110474,0.7527958287133111,1,0,0,1.4121274,0.5822222,1.579104,3.2188754,-0.0
3,24,13,1,11.10171365737915,0.8538996256314791,1,0,0,1.1576918,0.63384616,1.1282675,3.2188754,-0.0
3,25,14,2,11.65728497505188,0.8326632125037057,0,1,0,0.88469017,0.7228571,1.1148179,3.2188754,-0.0
